"Well, it takes more than wishing.",Richard Boyle ,by James Woods ,in Salvador,1986
...Not exactly.,Richard Boyle ,by James Woods ,in Salvador,1986
"You gotta get close to get the truth. You get too close, you die.",John Cassady ,by John Savage,in Salvador,1986
"You can save a little, build a future.",Fusco,by Sam Coppola,in Saturday Night Fever,1977
There's ways of killing yourself without killing yourself.,Tony Manero ,by John Travolta,in Saturday Night Fever,1977
"Aw, Jesus...",Tony Manero ,by John Travolta,in Saturday Night Fever,1977
"Wanting people to listen, you can't just tap them on the shoulder anymore. You have to hit them with a sledgehammer, and then you'll notice you've got their strict attention.",John Doe ,by Kevin Spacey ,in Se7en,1995
"People will barely be able to comprehend it, but they won't be able to deny it.",John Doe ,by Kevin Spacey ,in Se7en,1995
The Lord works in mysterious ways.,John Doe ,by Kevin Spacey ,in Se7en,1995
This isn't going to have a happy ending.,William Somerset ,by Morgan Freeman ,in Se7en,1995
"Hell, love costs: it takes effort and work.",William Somerset ,by Morgan Freeman ,in Se7en,1995
"When a person is insane, as you clearly are, do you know that you're insane?",David Mills ,by Brad Pitt ,in Se7en,1995
"Very true. Very, very true.",David Mills ,by Brad Pitt ,in Se7en,1995
"But you gotta be a, a hero. ",William Somerset ,by Morgan Freeman ,in Se7en,1995
"You want to be a champion. Well, let me tell you. People don't want a champion. They want to eat cheeseburgers, play the lotto and watch television.",William Somerset ,by Morgan Freeman ,in Se7en,1995
You do the talking. Put that silver tongue of yours to work.,William Somerset ,by Morgan Freeman ,in Se7en,1995
It's not what you think.,William Somerset ,by Morgan Freeman ,in Se7en,1995
"You gotta laugh, ain't ya sweetheart? Else you'd cry.",Cynthia Rose Purley ,by Brenda Blethyn,in Secrets & Lies,1996
Can't miss what you never had!,Monica Purley ,by Phyllis Logan,in Secrets & Lies,1996
Don't be stupid.,Roxanne,by Claire Rushbrook,in Secrets & Lies,1996
Life isn't fair then is it. Somebody always draws the short straw.,Maurice,by Timothy Spall ,in Secrets & Lies,1996
Not now.,Tony,by James Fox ,in The Servant,1963
No. Not now.,Susan,by Wendy Craig,in The Servant,1963
I wouldn't.,Graham,by James Spader ,"in Sex, Lies, and Videotape",1989
This isn't supposed to happen.,Graham,by James Spader ,"in Sex, Lies, and Videotape",1989
Why not?,Ann,by Andie MacDowell,"in Sex, Lies, and Videotape",1989
"Anyway, being happy isn't all that great.",Ann,by Andie MacDowell,"in Sex, Lies, and Videotape",1989
I want to know why you are the way you are!,Ann,by Andie MacDowell,"in Sex, Lies, and Videotape",1989
That's beautiful... That's really beautiful.,Ann,by Andie MacDowell,"in Sex, Lies, and Videotape",1989
Things are getting too complicated.,John Mullany ,by Peter Gallagher ,"in Sex, Lies, and Videotape",1989
That's boring.,Brandon Sullivan ,by Michael Fassbender,in Shame,2011
"Get busy living, or get busy dying.",Andy Dufresne ,by Tim Robbins ,in The Shawshank Redemption,1994
"Bad luck, I guess. It floats around. It's got to land on somebody.",Andy Dufresne ,by Tim Robbins ,in The Shawshank Redemption,1994
"Remember Red, hope is a good thing, maybe the best of things, and no good thing ever dies.",Andy Dufresne ,by Tim Robbins ,in The Shawshank Redemption,1994
Let me tell you something my friend. Hope is a dangerous thing. Hope can drive a man insane.,Red,by Morgan Freeman,in The Shawshank Redemption,1994
"Same old shit, different day",Red,by Morgan Freeman,in The Shawshank Redemption,1994
I don't know; every man has his breaking point.,Red,by Morgan Freeman,in The Shawshank Redemption,1994
You can't lose 'em all.,David,by Geoffrey Rush ,in Shine ,1996
It's a mystery.,David,by Geoffrey Rush ,in Shine ,1996
You must play as if there's no tomorrow.,Cecil Parkes ,by John Gielgud,in Shine ,1996
In this world only the strong survive. The weak get crushed like insects.,Peter Helfgott ,by Armin Mueller-Stahl,in Shine ,1996
"And, when we're asleep, nobody can tell a sane man from an insane man, huh?",Pagliacci,by Larry Tucker,in Shock Corridor,1963
You make me sick! Sick at the thought of you playing games with your mind and riding that crazy horse.,Cathy,by Constance Towers ,in Shock Corridor,1963
That must be convenient.,Virginia Stuart Cunningham ,by Olivia de Havilland,in The Snake Pit,1948
Everything you've said seems to make sense.,Virginia Stuart Cunningham ,by Olivia de Havilland,in The Snake Pit,1948
Quite possibly you don't.,Gwen French ,by Martha Hyer,in Some Came Running,1958
"Yeah, never go in it again.",Dave Hirsh ,by Frank Sinatra ,in Some Came Running,1958
That's a pretty good question.,Dave Hirsh ,by Frank Sinatra ,in Some Came Running,1958
"Well, you gotta live no matter what happens.",Dallas,by Claire Trevor,in Stagecoach,1939
"Well, there are some things a man just can't run away from.","Henry, the Ringo Kid ",by John Wayne,in Stagecoach,1939
There's only one thing wrong with that.,Norman Maine ,by James Mason ,in A Star Is Born,1954
"Well, you'd better make the most of it!",Norman Maine ,by James Mason ,in A Star Is Born,1954
End of dream.,Esther Blodgett ,by Judy Garland ,in A Star Is Born,1954
"This is the way the world ends, not with a bang, with a whimper.",Matt Libby ,by Jack Carson ,in A Star Is Born,1954
"You'd make a good poker player, kid.",Mitchell Stephens ,by Ian Holm ,in The Sweet Hereafter,1997
"Things go up, things go down, but at least the Lord is always around.",Eli Sunday ,by Paul Dano,in There Will Be Blood,2007
Don't do it.,Jack,by Leonardo DiCaprio ,in Titanic ,1997
Never let go.,Jack,by Leonardo DiCaprio ,in Titanic ,1997
You don't know what hand you're gonna get dealt next. ,Jack,by Leonardo DiCaprio ,in Titanic ,1997
You learn to take life as it comes at you... to make each day count.,Jack,by Leonardo DiCaprio ,in Titanic ,1997
"Well, you deserved it.",Rose ,by Kate Winslet ,in Titanic ,1997
You never really understand a person until you consider things from his point of view... Until you climb inside of his skin and walk around in it.,Atticus Finch ,by Gregory Peck,in To Kill a Mockingbird,1962
That's right.,Atticus Finch ,by Gregory Peck,in To Kill a Mockingbird,1962
What kinda man are you?,Bob Ewell ,by James Anderson ,in To Kill a Mockingbird,1962
"The only way to be happy is to love. Unless you love, your life will flash by.",Mrs. O'Brien ,by Jessica Chastain ,in The Tree of Life,2011
Those satisfactions are permanent.,G.T.O. ,by Warren Oates,in Two-Lane Blacktop,1971
You can never go fast enough.,The Driver ,by James Taylor ,in Two-Lane Blacktop,1971
All the little devils are proud of hell.,'Doc' Tydon ,by Donald Pleasence ,in Wake in Fright,1971
Could be worse.,'Doc' Tydon ,by Donald Pleasence ,in Wake in Fright,1971
"If you don't want anything you won't have anything, and if you don't have anything, you're as good as dead.",Norman Dennis ,by Michael Higgins ,in Wanda,1970
"Play it cool boy, real cool.",Ice ,by Tucker Smith ,in West Side Story,1961
Loving is enough.,Maria,by Natalie Wood ,in West Side Story,1961
You hear me? Cut it out!,A-Rab ,by David Winters ,in West Side Story,1961
Blow your nose.,A-Rab ,by David Winters ,in West Side Story,1961
"You're gonna get it, baby.",Martha,by Elizabeth Taylor ,in Whos Afraid of Virginia Woolf?,1966
You can stand it!,Martha,by Elizabeth Taylor ,in Whos Afraid of Virginia Woolf?,1966
You're damn right.,Martha,by Elizabeth Taylor ,in Whos Afraid of Virginia Woolf?,1966
Fat chance.,Martha,by Elizabeth Taylor ,in Whos Afraid of Virginia Woolf?,1966
"Oh, yes... yes... by all means. Drink away... you'll need it as the years go on.",George,by Richard Burton ,in Whos Afraid of Virginia Woolf?,1966
Maybe it isn't true.,George,by Richard Burton ,in Whos Afraid of Virginia Woolf?,1966
Ah yeah that's nice.,George,by Richard Burton ,in Whos Afraid of Virginia Woolf?,1966
"Good, good. Go right ahead.",George,by Richard Burton ,in Whos Afraid of Virginia Woolf?,1966
What a drag!,Daria,by Daria Halprin ,in Zabriskie Point,1970
There's a thousand sides to everything - not just heroes and villains.,Daria,by Daria Halprin ,in Zabriskie Point,1970
"If the doors of perception were cleansed, everything would appear to man as it is: infinite.",William Blake ,by Johnny Depp,in Dead  Man,1995
The eagle never lost so much time as when he submitted to learn from the crow.,Nobody,by Gary Farmer ,in Dead  Man,1995
The circle of life has no ending.,Nobody,by Gary Farmer ,in Dead  Man,1995
Don't do that.,Cole Wilson ,by Lance Henriksen,in Dead  Man,1995
It's bad for your health...,Cole Wilson ,by Lance Henriksen,in Dead  Man,1995
You're wonderful... wonderful.,George Bailey ,by James Stewart ,in Its a Wonderful Life,1946
"And all's fair in love and war, right?",George Bailey ,by James Stewart ,in Its a Wonderful Life,1946
This is a very interesting situation!,George Bailey ,by James Stewart ,in Its a Wonderful Life,1946
All you can take with you is that which you've given away.,Pa Bailey ,by Samuel S. Hinds,in Its a Wonderful Life,1946
You're nobody. You have no identity.,Clarence,by Henry Travers ,in Its a Wonderful Life,1946
You'll see a lot of strange things from now on.,Clarence,by Henry Travers ,in Its a Wonderful Life,1946
"When the Lord closes a door, somewhere He opens a window.",Maria ,by Julie Andrews,in The Sound of Music,1965
"Well, apparently, we're both suffering from a deplorable lack of curiosity.",Captain von Trapp ,by Christopher Plummer ,in The Sound of Music,1965
You have no choice.,Captain von Trapp ,by Christopher Plummer ,in The Sound of Music,1965
No way this is gonna happen.,Roger,by Scott H. Reiniger,in Dawn of the Dead,1978
"Perfect, baby. Perfect.",Roger,by Scott H. Reiniger,in Dawn of the Dead,1978
Don't go out there!,Roger,by Scott H. Reiniger,in Dawn of the Dead,1978
"You better get some sleep, too.",Roger,by Scott H. Reiniger,in Dawn of the Dead,1978
"Just rest, man. Save your strength.",Peter,by Ken Foree,in Dawn of the Dead,1978
"That's right, man.",Peter,by Ken Foree,in Dawn of the Dead,1978
Yeah... truly amazing.,Ash ,by Bruce Campbell ,in The Evil Dead,1982
Will you stop it!,Cheryl,by Ellen Sandweiss ,in The Evil Dead,1982
A weak mind isn't strong enough to hurt itself. Stupidity has saved many a man from going mad.,Doctor Frank Reeves ,by Roger Livesey ,in A Matter of Life and Death,1946
"I don't know, I've thought about it too much.",Doctor Frank Reeves ,by Roger Livesey ,in A Matter of Life and Death,1946
Careful... it bites.,Max Renn ,by James Woods,in Videodrome ,1983
Have you been hallucinating lately?,Max Renn ,by James Woods,in Videodrome ,1983
Sounds great.,Nicki Brand ,by Debbie Harry ,in Videodrome ,1983
You are wise in your generation.,Dr. Pretorius ,by Ernest Thesiger ,in Bride of Frankenstein,1935
No! Not that!,Dr. Frankenstein ,by Colin Clive ,in Bride of Frankenstein,1935
We'll pray. We'll pray. We'll pray for the last time. We'll pray.,Margaret White ,by Piper Laurie,in Carrie ,1976
You must renounce this power. You must give it up. You must never use it.,Margaret White ,by Piper Laurie,in Carrie ,1976
Don't be in such a hurry.,Chris Hargenson ,by Nancy Allen,in Carrie ,1976
That's great! That's fantastic!,Miss Collins ,by Betty Buckley,in Carrie ,1976
That's even better.,Miss Collins ,by Betty Buckley,in Carrie ,1976
You make everything so simple!,Oliver 'Ollie' Reed ,by Kent Smith,in Cat People,1942
That's a good question.,John Baxter ,by Donald Sutherland,in Dont Look Now,1973
Nothing is what it seems.,John Baxter ,by Donald Sutherland,in Dont Look Now,1973
Why dont you go away for a while? ,Midge Wood ,by Barbara Bel Geddes,in Vertigo ,1958
Thats following a train of thought.,Midge Wood ,by Barbara Bel Geddes,in Vertigo ,1958
I dont think Mozart is gonna help at all. ,Midge Wood ,by Barbara Bel Geddes,in Vertigo ,1958
"No, its wrong.",Madeleine Elster ,by Kim Novak,in Vertigo ,1958
There are moments in life when we all need a little help.,Louis Bernard  ,by Daniel Glin,in The Man Who Knew Too Much,1956
Lets take a crack at this alone.,Dr. Benjamin McKenna ,by James Stewart,in The Man Who Knew Too Much,1956
You go on now. ,Dr. Benjamin McKenna ,by James Stewart,in The Man Who Knew Too Much,1956
Nothing these days stands for reason.,Sam Marlowe ,by John Forsythe,in The Trouble with Harry,1955
Your conscience is quite clear.,Sam Marlowe ,by John Forsythe,in The Trouble with Harry,1955
You have nothing to worry about.,Sam Marlowe ,by John Forsythe,in The Trouble with Harry,1955
Smells fishy to me.,George,by Bruce Dern ,in Family Plot,1976
"Oh, no, no, no, no, no.",George,by Bruce Dern ,in Family Plot,1976
"Youl never change, will you? ",Arthur Adamson ,by William Devane,in Family Plot,1976
Why don't you?,Barry Kane ,by Robert Cummings ,in Saboteur ,1942
That's the only good part. I'm with you.,Barry Kane ,by Robert Cummings ,in Saboteur ,1942
"Its a free country. A girl can change he mind, cant she?","Patricia ""Pat"" Martin ",by Priscilla Lane ,in Saboteur ,1942
Sometimes just one time can be enough. ,Marion Crane ,by Janet Leigh,in Psycho,1960
A man should have a hobby.,Marion Crane ,by Janet Leigh,in Psycho,1960
"Oh, but you should. You should mind it.",Marion Crane ,by Janet Leigh,in Psycho,1960
No reason. No one really runs away from anything. It's like a private trap that holds us in like a prison. ,Norman Bates ,by Anthony Perkins,in Psycho,1960
"I think that we're all in our private traps, clamped in them, and none of us can ever get out. We scratch and we claw, but only at the air, only at each other, and for all of it, we never budge an inch. ",Norman Bates ,by Anthony Perkins,in Psycho,1960
We all go a little mad sometimes.,Norman Bates ,by Anthony Perkins,in Psycho,1960
"I think that would be a rather extreme reaction, dont you?",Norman Bates ,by Anthony Perkins,in Psycho,1960
"People always mean well. They cluck their thick tongues, and shake their heads and suggest, oh, so very delicately!",Norman Bates ,by Anthony Perkins,in Psycho,1960
How could you ever think a thing like that?,Sam Loomis ,by John Gavin,in Psycho,1960
"I know, I know, life can be very unfair.",Brenda Blaney ,by Barbara Leigh-Hunt,in Frenzy,1972
"If you cant make love, sell it.",Richard Blaney ,by Barbara Leigh-Hunt,in Frenzy,1972
As long as you can say non youll be alright. ,Johnny Porter ,by Clive Swift,in Frenzy,1972
Theres no point in even talking about it. ,Jeff's Editor  ,by Gig Young,in Rear Window ,1954
"Hey, I wouldnt dig so deep I were you. ",Woman on Fire Escape  ,by Sara Berner,in Rear Window ,1954
Nothing has caused the human race so much trouble as intelligence. ,Stella,by Thelma Ritter,in Rear Window ,1954
Anything else bothering you?,Lisa Carol Fremont ,by Grace Kelly,in Rear Window ,1954
Right now it doesnt seem so.,L.B. 'Jeff' Jefferies ,by James Stewart,in Rear Window ,1954
Sometimes its worse to stay than to run.,L.B. 'Jeff' Jefferies ,by James Stewart,in Rear Window ,1954
Y-y-you have a great talent for creating difficult situations. ,L.B. 'Jeff' Jefferies ,by James Stewart,in Rear Window ,1954
Its over. All over. You alright.,Mark Rutland ,by Sean Connery,in Marnie,1964
You still have my attention.,Mark Rutland ,by Sean Connery,in Marnie,1964
I dont think you are capable of judging what you need.,Mark Rutland ,by Sean Connery,in Marnie,1964
What difference does it make?,Marnie Edgar ,by Tippi Hedren,in Marnie,1964
It would be hilarious if it werent pathetic.,Marnie Edgar ,by Tippi Hedren,in Marnie,1964
Wright Its perfect the way it is.,Young Charlie ,by Teresa Wright ,in Shadow of a Doubt ,1943
Whats the use of looking backward? ,Uncle Charlie ,by Joseph Cotten ,in Shadow of a Doubt ,1943
"We cant have everything, can we?",Brandon ,by John Dall ,in Rope ,1948
"Thats rather foolish, isnt it?",Brandon ,by John Dall ,in Rope ,1948
"Oh, we all do strange things in our childhood. ",Brandon ,by John Dall ,in Rope ,1948
I wouldnt know.,Professor Michael Armstrong ,by Paul Newman,in Torn Curtain ,1966
"Go, go do something. You cackle like hens. Do something!",Professor Gustav Lindt ,by Ludwig Donath,in Torn Curtain ,1966
A child's logic can be most disconcerting.,Doctor Seward ,by Charles Lloyd Pack ,in Dracula,1958
"There, you look like a teddy bear. ",Doctor Van Helsing ,by Peter Cushing,in Dracula,1958
"Rest, have yourself some wine, I'm sure you could use both.",Arthur,by Michael Gough,in Dracula,1958
"You make it very difficult for me. After all, I'm a guest here. If I'm to help you, I must have a reason.",Jonathan Harker ,by John Van Eyssen,in Dracula,1958
"You have to leave now, and never come back here.",Seth Brundle ,by Jeff Goldblum,in The Fly,1986
Don't be afraid.,Seth Brundle ,by Jeff Goldblum,in The Fly,1986
It's not ready yet.,Seth Brundle ,by Jeff Goldblum,in The Fly,1986
"No, something important's missing.",Seth Brundle ,by Jeff Goldblum,in The Fly,1986
"Yeah, but they're lying. I'm not.",Seth Brundle ,by Jeff Goldblum,in The Fly,1986
Wow! Are you some sort of magician?,Tawny,by Joy Boushel,in The Fly,1986
It seems to work okay...,Veronica Quaife ,by Geena Davis,in The Fly,1986
Don't go back to it.,Stathis Borans ,by John Getz,in The Fly,1986
That's the idea.,Dr. Sam Loomis ,by Donald Pleasence ,in Halloween ,1978
You have the wrong feeling.,Dr. Sam Loomis ,by Donald Pleasence ,in Halloween ,1978
"No, never, ever... never",Dr. Sam Loomis ,by Donald Pleasence ,in Halloween ,1978
You're not doing very much to prove me wrong!,Sheriff Leigh Brackett ,by Charles Cyphers,in Halloween ,1978
A man wouldn't do that.,Sheriff Leigh Brackett ,by Charles Cyphers,in Halloween ,1978
"You're serious about this, aren't you?",Marion Chambers ,by Nancy Stephens,in Halloween ,1978
"Yes, you can.",Laurie ,by Jamie Lee Curtis,in Halloween ,1978
You know you never used language like that before you moved to New York City.,Mama,by Cordy Clark,in The Hills Have Eyes,1977
The mind is a strange and wonderful thing.,Dr. Dan 'Danny' Kauffman ,by Larry Gates ,in Invasion of the Body Snatchers,1956
You have no choice.,Dr. Dan 'Danny' Kauffman ,by Larry Gates ,in Invasion of the Body Snatchers,1956
Yes you can.,Dr. Miles J. Bennell ,by Kevin McCarthy,in Invasion of the Body Snatchers,1956
You had disadvantages.,Will Graham ,by William Petersen,in Manhunter ,1986
You're insane.,Will Graham ,by William Petersen,in Manhunter ,1986
It's not over yet.,Will Graham ,by William Petersen,in Manhunter ,1986
You'd be more comfortable if you relaxed with yourself! ,Doctor Hannibal Lecktor ,by Brian Cox,in Manhunter ,1986
"We don't invent our natures, they're issued to us with our lungs and pancreas and everything else. Why fight it?",Doctor Hannibal Lecktor ,by Brian Cox,in Manhunter ,1986
You want the scent? Smell yourself!,Doctor Hannibal Lecktor ,by Brian Cox,in Manhunter ,1986
"Each man creates his own God for himself, his own Heaven, his own Hell.",Man in red ,by John Westbrook,in The Masque of the Red Dead,1964
You have recovered your courage. Now prove your wisdom.,Man in red ,by John Westbrook,in The Masque of the Red Dead,1964
Now you'd better watch this and try to understand what's going on.,Harry Cooper ,by Karl Hardman,in Night of the Living Dead,1968
"Well, it's late. You could of gotten up earlier.",Barbara,by Judith O'Dea,in Night of the Living Dead,1968
Whatever you do... don't fall asleep.,Nancy Thompson ,by Heather Langenkamp ,in A Nightmare on Elm Street,1984
"Oh, I believe anything is possible.",Nancy Thompson ,by Heather Langenkamp ,in A Nightmare on Elm Street,1984
But it's not what you're thinking. ,Nancy Thompson ,by Heather Langenkamp ,in A Nightmare on Elm Street,1984
Of course.,Tina Gray ,by Amanda Wyss ,in A Nightmare on Elm Street,1984
It's no good. The lights fade too soon,Mark Lewis ,by Karlheinz Bhm,in Peeping Tom,1960
"Now clear your minds. It knows what scares you. It has from the very beginning. Don't give it any help, it knows too much already.",Tangina,by Zelda Rubinstein,in Poltergeist ,1982
Look at the dog.,Marty ,by Martin Casella ,in Poltergeist ,1982
We've got a good game going on here.,Steve,by Craig T. Nelson ,in Poltergeist ,1982
Don't look back!,Steve,by Craig T. Nelson ,in Poltergeist ,1982
The storm is getting closer.,Robbie,by Oliver Robins ,in Poltergeist ,1982
Faster! Faster!,Robbie,by Oliver Robins ,in Poltergeist ,1982
You can't go. You're the only one strong enough to hold the rope.,Diane,by JoBeth Williams ,in Poltergeist ,1982
Breakfast first.,Diane,by JoBeth Williams ,in Poltergeist ,1982
You promised pizza.,Carol Anne ,by Heather O'Rourke ,in Poltergeist ,1982
Only you can pick your genre.,Billy,by Skeet Ulrich ,in Scream ,1996
It happens. Take it easy.,Casey,by Drew Barrymore ,in Scream ,1996
"Um, I don't think so.",Casey,by Drew Barrymore ,in Scream ,1996
All work and no play makes Jack a dull boy.,Jack Torrance ,by Jack Nicholson,in The Shining,1980
"Well, that is quite a story.",Jack Torrance ,by Jack Nicholson,in The Shining,1980
Some places are like people: some shine and some don't.,Dick Hallorann ,by Scatman Crothers,in The Shining,1980
Simplicity. Read Marcus Aurelius,Hannibal Lecter ,by Anthony Hopkins ,in The Silence of the Lambs,1991
"Of each particular thing ask: what is it in itself? What is its nature? What does he do, this man you seek?",Hannibal Lecter ,by Anthony Hopkins ,in The Silence of the Lambs,1991
People will say we're in love.,Hannibal Lecter ,by Anthony Hopkins ,in The Silence of the Lambs,1991
Not anymore.,Hannibal Lecter ,by Anthony Hopkins ,in The Silence of the Lambs,1991
All good things to those who wait.,Hannibal Lecter ,by Anthony Hopkins ,in The Silence of the Lambs,1991
"Believe me, you don't want Hannibal Lecter inside your head.",Jack Crawford ,by Scott Glenn ,in The Silence of the Lambs,1991
I never thought about it.,Clarice Starling ,by Jodie Foster ,in The Silence of the Lambs,1991
I don't know what you're thinking now.,Malcolm Crowe ,by Bruce Willis,in The Sixth Sense,1999
If that's okay with you.,Malcolm Crowe ,by Bruce Willis,in The Sixth Sense,1999
"I never told you, but you sound a little like Dr. Seuss when you're drunk.",Anna Crowe ,by Olivia Williams,in The Sixth Sense,1999
Your eyes told me.,Cole Sear ,by Haley Joel Osment,in The Sixth Sense,1999
Some magic's real.,Cole Sear ,by Haley Joel Osment,in The Sixth Sense,1999
There's no need to do that!,Old Man ,by Jim Siedow ,in The Texas Chain Saw Massacre,1974
Just take it easy now.,Old Man ,by Jim Siedow ,in The Texas Chain Saw Massacre,1974
You like this face? ,Hitchhiker,by Edwin Neal,in The Texas Chain Saw Massacre,1974
"Don't take this lightly, boy.",Mordecai ,by Tim DeZarn,in The Cabin in the Woods,2012
No. You're not. I promise.,Hadley ,by Bradley Whitford ,in The Cabin in the Woods,2012
We work with what we have.,The Director,by Sigourney Weaver,in The Cabin in the Woods,2012
There's no other way. You have to be strong.,The Director,by Sigourney Weaver,in The Cabin in the Woods,2012
"Dude, be thankful. Those things are terrifying. And the cleanup on them is a nightmare. ",Sitterson,by Richard Jenkins,in The Cabin in the Woods,2012
Calm down. Watch the master work.,Sitterson,by Richard Jenkins,in The Cabin in the Woods,2012
Ask me that again only slower.,Sitterson,by Richard Jenkins,in The Cabin in the Woods,2012
We are not who we are.,Marty,by Fran Kranz ,in The Cabin in the Woods,2012
Thanks for... being decent.,Dana ,by Kristen Connolly ,in The Cabin in the Woods,2012
This isn't right.,Curt ,by Chris Hemsworth ,in The Cabin in the Woods,2012
You gotta be fuckin' kidding.,Palmer,by David Clennon,in The Thing,1982
Trust's a tough thing to come by these days.,MacReady,by Kurt Russell,in The Thing,1982
Tell you what - why don't you just trust in the Lord?,MacReady,by Kurt Russell,in The Thing,1982
Hell no!,Childs ,by Keith David ,in The Thing,1982
I don't know. It's probably nothing. It's nothing at all.,Dr. Blair ,by Wilford Brimley ,in The Thing,1982
"Oh, really? How nice for you.",Jane ,by Julie Allred,in What Ever Happened to Baby Jane?,1962
You don't know what you're saying.,Blanche,by Joan Crawford,in What Ever Happened to Baby Jane?,1962
"Oh really, did she like it?",Blanche,by Joan Crawford,in What Ever Happened to Baby Jane?,1962
"Well, it's true!",Dehlia Flagg ,by Marjorie Bennett,in What Ever Happened to Baby Jane?,1962
"Do sit down, Sergeant. Shocks are so much better absorbed with the knees bent.",Lord Summerisle ,by Christopher Lee ,in The Wicker Man,1973
You'll simply never understand the true nature of sacrifice.,May Morrison ,by Irene Sunters,in The Wicker Man,1973
"Even a man who is pure in heart and says his prayers by night, may become a wolf when the wolfbane blooms and the autumn moon is bright.",Jenny Williams ,by Fay Helm ,in The Wolf Man,1941
You can't run away.,Sir John Talbot ,by Claude Rains ,in The Wolf Man,1941
Oh you wouldn't.,Gwen Conliffe ,by Evelyn Ankers ,in The Wolf Man,1941
"Yes, yes. We're all a little bit confused.",Doctor Lloyd ,by Warren William,in The Wolf Man,1941
You only find the right one once.,Henri Baurel,by Georges Guetary,in An American in Paris,1951
Then you have no problems!,Henri Baurel,by Georges Guetary,in An American in Paris,1951
Civilization has a natural resistance to improving itself.,Jerry Mulligan,by Gene Kelly,in An American in Paris,1951
I made a statement of fact. This is wrong.,Sky Masterson ,by Marlon Brando ,in Guys and Dolls,1955
You remember that tune pretty well.,Sky Masterson ,by Marlon Brando ,in Guys and Dolls,1955
"If a guy did not have a doll, who would holler on him?",Nathan Detroit ,by Frank Sinatra,in Guys and Dolls,1955
Apparently you're a successful gambler.,Sergeant Sarah Brown ,by Jean Simmons ,in Guys and Dolls,1955
"That's the way to go, if you have to go.",Mr. Neely the Iceman ,by Chill Wills ,in Meet Me in St. Louis,1944
You'll find out tomorrow. ,Rose Smith ,by Lucille Bremer ,in Meet Me in St. Louis,1944
"My dear, when you get to be my age, you'll find there are more important things in life than boys!",Rose Smith ,by Lucille Bremer ,in Meet Me in St. Louis,1944
"Of course you will, darling.",Mrs. Anna Smith ,by Mary Astor ,in Meet Me in St. Louis,1944
That's logical.,Ali Hakim ,by Eddie Albert,in Oklahoma!,1955
Thought you was somebody.,Laurey,by Shirley Jones,in Oklahoma!,1955
I don't like your manners.,Vivian,by Lauren Bacall ,in The Big Sleep,1946
I think so.,Vivian,by Lauren Bacall ,in The Big Sleep,1946
I haven't met anyone yet that can do it,Vivian,by Lauren Bacall ,in The Big Sleep,1946
A lot depends on who's in the saddle.,Vivian,by Lauren Bacall ,in The Big Sleep,1946
Is that any of your business?,Eddie Mars ,by John Ridgely ,in The Big Sleep,1946
Go ahead.,Marlowe ,by Humphrey Bogart ,in The Big Sleep,1946
You don't like to be rated yourself.,Marlowe ,by Humphrey Bogart ,in The Big Sleep,1946
"Get up angel, you look like a Pekingese.",Philip Marlowe,by Humphrey Bogart ,in The Big Sleep,1946
"Oh, that can be arranged.",Philip Marlowe,by Humphrey Bogart ,in The Big Sleep,1946
You got brains,Philip Marlowe,by Humphrey Bogart ,in The Big Sleep,1946
You're cute.,Carmen Sternwood ,by Martha Vickers,in The Big Sleep,1946
I don't think there's one word that can describe a man's life.,Charles Foster Kane ,by Orson Welles ,in Citizen Kane,1941
Don't believe everything you hear on the radio.,Charles Foster Kane ,by Orson Welles ,in Citizen Kane,1941
"Sentimental fellow, aren't you?",Mr. Bernstein ,by Everett Sloane ,in Citizen Kane,1941
Hmmm... yes and no.,Raymond ,by Paul Stewart ,in Citizen Kane,1941
"Yes, that's it.",Paula Alquist Anton ,by Ingrid Bergman ,in Gaslight ,1944
"You know, you're out of your mind - how can anyone like a face like this? Look at it...",Dixon Steele ,by Humphrey Bogart ,in In a Lonely Place,1950
Go ahead and get some sleep and we'll have dinner together tonight.,Dixon Steele ,by Humphrey Bogart ,in In a Lonely Place,1950
Anything you want to make you happy?,Dixon Steele ,by Humphrey Bogart ,in In a Lonely Place,1950
It's much easier to get people's names into the papers than to keep them out.,Dixon Steele ,by Humphrey Bogart ,in In a Lonely Place,1950
Stop griping. Just lie still and inhale.,Laurel Gray ,by Gloria Grahame,in In a Lonely Place,1950
"Remember, angel, in the beginning was the land. Motion pictures came later.","Martha, Masseuse ",by Ruth Gillette,in In a Lonely Place,1950
"You'd better watch out, McPherson, or you'll finish up in a psychiatric ward. ",Waldo Lydecker ,by Clifton Webb ,in Laura ,1944
"My dear, either you were born on a extremely rustic community, where good manners are unknown, or you suffer from a common feminine delusion that the mere fact of being a woman exempts you from the rules of civilized conduct.",Waldo Lydecker ,by Clifton Webb ,in Laura ,1944
"Let's not be psychiatric. But in a word, yes.",Waldo Lydecker ,by Clifton Webb ,in Laura ,1944
You know you are on the list too.,Mark McPherson ,by Dana Andrews ,in Laura ,1944
"When you're slapped, you'll take it and like it.",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
"You're a good man, sister.",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
"The cheaper the crook, the gaudier the patter.",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
"You know, that's good, because if you actually were as innocent as you pretend to be, we'd never get anywhere.",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
